loteria,concurso,data,local,dezenasOrdemSorteio,dezenas,trevos,timeCoracao,mesSorte,premiacoes,estadosPremiados,observacao,acumulou,proximoConcurso,dataProximoConcurso,localGanhadores,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso
lotofacil,2478.0,23/03/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['21', '22', '14', '05', '12', '01', '23', '24', '16', '08', '25', '11', '07', '15', '10']","['01', '05', '07', '08', '10', '11', '12', '14', '15', '16', '21', '22', '23', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 1463603.53}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 171, 'valorPremio': 1794.65}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 8826, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 103006, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 586972, 'valorPremio': 5}]",[],,0.0,2479.0,24/03/2022,"[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': '--'}]",17434667.5,1963719.26,61191288.13,0.0,1500000.0
lotofacil,864.0,04/02/2013,"Auditório em SÃO PAULO, SP","['15', '03', '18', '17', '23', '13', '10', '19', '08', '16', '22', '12', '06', '24', '21']","['03', '06', '08', '10', '12', '13', '15', '16', '17', '18', '19', '21', '22', '23', '24']",[],, ,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 521879.24}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 499, 'valorPremio': 1379.14}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 20453, 'valorPremio': 12.5}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 254855, 'valorPremio': 5}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1400075, 'valorPremio': 2.5}]",[],"SORTEIO REALIZADO EM ESTÚDIO DE TV. VALOR LÍQUIDO ACUMULADO PARA O CONCURSO ESPECIAL DA INDEPENDÊNCIA: R$ 22.013.240,00.",0.0,865.0,06/02/2013,"[{'ganhadores': 1, 'municipio': 'PATOS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PB'}, {'ganhadores': 1, 'municipio': 'JI-PARANÁ', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RO'}, {'ganhadores': 1, 'municipio': 'PORTO ALEGRE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RS'}]",19244100.0,0.0,0.0,0.0,1500000.0
lotofacil,598.0,06/01/2011,"Caminhão da Sorte em SÃO SEBASTIÃO, SP","['05', '14', '03', '19', '01', '07', '12', '18', '22', '25', '11', '21', '15', '04', '20']","['01', '03', '04', '05', '07', '11', '12', '14', '15', '18', '19', '20', '21', '22', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 879761.64}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 367, 'valorPremio': 2054.72}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 15591, 'valorPremio': 12.5}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 215022, 'valorPremio': 5}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1217684, 'valorPremio': 2.5}]",,,0.0,599.0,10/01/2011,"[{'ganhadores': 1, 'municipio': 'CATAGUASES', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'MOCOCA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",17958260.0,0.0,0.0,0.0,1500000.0
lotofacil,134.0,17/04/2006,"Caminhão da Sorte em São Luiz Gonzaga, RS","['12', '16', '05', '07', '11', '19', '08', '25', '22', '17', '14', '01', '03', '10', '13']","['01', '03', '05', '07', '08', '10', '11', '12', '13', '14', '16', '17', '19', '22', '25']",[],, ,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 4, 'valorPremio': 325378.91}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 1345, 'valorPremio': 413.15}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 32243, 'valorPremio': 10}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 321650, 'valorPremio': 4}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1628816, 'valorPremio': 2}]",[],"Estimativa de prêmio (15 acertos) para o próximo concurso, a ser realizado em 24/04/2006: R$1.500.000,00.",0.0,135.0,24/04/2006,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}, {'ganhadores': 3, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",0.0,0.0,0.0,0.0,0.0
lotofacil,378.0,24/11/2008,"Caminhão da Sorte em EMBU-GUAÇU, SP","['24', '02', '25', '13', '16', '14', '06', '23', '12', '04', '15', '21', '03', '22', '19']","['02', '03', '04', '06', '12', '13', '14', '15', '16', '19', '21', '22', '23', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 614795.43}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 591, 'valorPremio': 891.66}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 19172, 'valorPremio': 10}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 288777, 'valorPremio': 4}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1488124, 'valorPremio': 2}]",[],GANHADORES COM 15 ACERTOS: TRÊS RIOS/RJ e ADAMANTINA/SP.,0.0,379.0,27/11/2008,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RJ'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",0.0,0.0,0.0,0.0,1200000.0
lotofacil,2654.0,03/11/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['16', '20', '13', '09', '19', '10', '17', '01', '03', '21', '15', '24', '25', '05', '06']","['01', '03', '05', '06', '09', '10', '13', '15', '16', '17', '19', '20', '21', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 4, 'valorPremio': 281061.41}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 623, 'valorPremio': 540.53}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 15900, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 167827, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 757376, 'valorPremio': 5}]",[],,0.0,2655.0,04/11/2022,"[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': '--'}, {'ganhadores': 1, 'municipio': 'BRASILIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'DF'}, {'ganhadores': 1, 'municipio': 'TOLEDO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'SAO BERNARDO DO CAMPO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",19499602.5,815628.43,16484230.45,0.0,1500000.0
lotofacil,989.0,02/12/2013,"Auditório em OSASCO, SP","['13', '15', '04', '22', '10', '09', '08', '19', '14', '03', '24', '17', '18', '06', '23']","['03', '04', '06', '08', '09', '10', '13', '14', '15', '17', '18', '19', '22', '23', '24']",[], ,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 10, 'valorPremio': 135213.85}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 1095, 'valorPremio': 542.78}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 30921, 'valorPremio': 12.5}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 329251, 'valorPremio': 5}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1459402, 'valorPremio': 2.5}]",[],Sorteio realizado em Estúdio de TV.,0.0,990.0,04/12/2013,"[{'ganhadores': 1, 'municipio': 'SERROLÂNDIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'BA'}, {'ganhadores': 1, 'municipio': 'BRASÍLIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'DF'}, {'ganhadores': 1, 'municipio': 'VILA VELHA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'ES'}, {'ganhadores': 1, 'municipio': 'GOIÂNIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}, {'ganhadores': 1, 'municipio': 'BELO HORIZONTE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'IBIÁ', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'OURO PRETO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'Teresina', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PI'}, {'ganhadores': 1, 'municipio': 'ITANHAÉM', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SÃO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",19657371.25,0.0,13857793.9,0.0,1500000.0
lotofacil,1584.0,10/11/2017,"CAMINHÃO DA SORTE em BRASÍLIA, DF","['01', '02', '17', '25', '14', '16', '24', '15', '05', '06', '20', '11', '03', '12', '19']","['01', '02', '03', '05', '06', '11', '12', '14', '15', '16', '17', '19', '20', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 251, 'valorPremio': 3016.11}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 11863, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 154520, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 943372, 'valorPremio': 4}]",,,1.0,1585.0,13/11/2017,[],24577920.0,0.0,12738712.95,2460386.95,5700000.0
lotofacil,2139.0,22/01/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['19', '17', '14', '02', '23', '12', '08', '22', '18', '16', '25', '01', '03', '13', '07']","['01', '02', '03', '07', '08', '12', '13', '14', '16', '17', '18', '19', '22', '23', '25']",[],null,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 459613.18}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 545, 'valorPremio': 757.82}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 12963, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 147281, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 666146, 'valorPremio': 5}]",[],,0.0,2140.0,23/01/2021,"[{'ganhadores': 1, 'municipio': 'BRASILIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'DF'}, {'ganhadores': 1, 'municipio': 'SAO JOSE DO RIO PRETO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",19157242.5,2282286.51,38432606.56,2282286.51,4000000.0
lotofacil,2113.0,2020-12-21,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['10', '17', '22', '08', '04', '13', '24', '16', '09', '02', '07', '11', '20', '25', '01']","['01', '02', '04', '07', '08', '09', '10', '11', '13', '16', '17', '20', '22', '24', '25']",[],,nan,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 5, 'valorPremio': 546238.35}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 529, 'valorPremio': 958.22}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 15584, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 168800, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 855835, 'valorPremio': 5}]",[],,0.0,2114.0,22/12/2020,"[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': '--'}, {'ganhadores': 1, 'municipio': 'ANAPOLIS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}, {'ganhadores': 1, 'municipio': 'CAMBORIU', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SC'}, {'ganhadores': 2, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",23658585.0,807796.11,29150659.78,0.0,1500000.0
lotofacil,291.0,2008-01-21,"Caminhão da Sorte em SÃO JOÃO DA BARRA, RJ","['14', '08', '15', '10', '01', '05', '17', '24', '02', '12', '07', '13', '23', '20', '11']","['01', '02', '05', '07', '08', '10', '11', '12', '13', '14', '15', '17', '20', '23', '24']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 5, 'valorPremio': 236637.79}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 554, 'valorPremio': 915.31}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 19853, 'valorPremio': 10}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 244168, 'valorPremio': 4}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1365109, 'valorPremio': 2}]",[],"GANHADORES DE 15 ACERTOS: SALTO/SP, BELO HORIZONTE/MG, ITAQUI/RS, MACAPÁ/AP e GUARULHOS/SP.",0.0,292.0,24/01/2008,"[{'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'AP'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RS'}, {'ganhadores': 2, 'municipio': '', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",0.0,0.0,0.0,0.0,1300000.0
lotofacil,3328.0,24/02/2025,"ESPAÇO DA SORTE em SÃO PAULO, SP","['13', '17', '15', '05', '22', '10', '02', '04', '21', '07', '14', '19', '06', '23', '01']","['01', '02', '04', '05', '06', '07', '10', '13', '14', '15', '17', '19', '21', '22', '23']",[], ,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 413, 'valorPremio': 1592.57}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 14315, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 184079, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 996496, 'valorPremio': 6}]",[],,1.0,3329.0,25/02/2025,[],36184485.0,2571784.07,63734031.06,4881063.57,9500000.0
lotofacil,3071.0,05/04/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['15', '12', '17', '08', '11', '25', '21', '07', '19', '04', '01', '10', '23', '14', '02']","['01', '02', '04', '07', '08', '10', '11', '12', '14', '15', '17', '19', '21', '23', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 18, 'valorPremio': 74977.14}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 991, 'valorPremio': 407.92}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 17752, 'valorPremio': 30}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 148402, 'valorPremio': 12}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 677612, 'valorPremio': 6}]",[],,0.0,3072.0,06/04/2024,"[{'ganhadores': 2, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': '--'}, {'ganhadores': 1, 'municipio': 'SALVADOR', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'BA'}, {'ganhadores': 1, 'municipio': 'GOIANESIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}, {'ganhadores': 1, 'municipio': 'BELO ORIENTE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'CARATINGA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'TRES CORACOES', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'NIOAQUE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MS'}, {'ganhadores': 1, 'municipio': 'CURITIBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'PORTO ALEGRE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RS'}, {'ganhadores': 1, 'municipio': 'JOINVILLE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SC'}, {'ganhadores': 1, 'municipio': 'BRAGANCA PAULISTA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'CACAPAVA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'CAMPINAS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'GUARUJA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'RIBEIRAO BRANCO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 2, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",21888597.0,217675.55,75426559.35,0.0,1700000.0
lotofacil,2022.0,27/08/2020,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['14', '22', '17', '09', '03', '10', '11', '01', '25', '12', '08', '21', '13', '06', '18']","['01', '03', '06', '08', '09', '10', '11', '12', '13', '14', '17', '18', '21', '22', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 2994993.69}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 266, 'valorPremio': 1720.75}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 8985, 'valorPremio': 25}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 115215, 'valorPremio': 10}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 627672, 'valorPremio': 5}]",[],,0.0,2023.0,28/08/2020,"[{'ganhadores': 1, 'municipio': 'GUARANTA DO NORTE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MT'}]",18537622.5,483063.49,82000047.72,0.0,1500000.0
lotofacil,1463.0,18/01/2017,"CAMINHÃO DA SORTE em TEÓFILO OTONI, MG","['23', '07', '11', '20', '10', '04', '22', '15', '06', '17', '19', '13', '03', '24', '14']","['03', '04', '06', '07', '10', '11', '13', '14', '15', '17', '19', '20', '22', '23', '24']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 8, 'valorPremio': 207383.64}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 627, 'valorPremio': 1163.09}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 16771, 'valorPremio': 20}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 180964, 'valorPremio': 8}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 927889, 'valorPremio': 4}]",[],,0.0,1464.0,20/01/2017,"[{'ganhadores': 1, 'municipio': 'VILA VELHA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'ES'}, {'ganhadores': 1, 'municipio': 'GOIÂNIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}, {'ganhadores': 1, 'municipio': 'CANAA DOS CARAJAS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PA'}, {'ganhadores': 1, 'municipio': 'JOÃO PESSOA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PB'}, {'ganhadores': 1, 'municipio': 'MARINGÁ', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'MACAÉ', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RJ'}, {'ganhadores': 1, 'municipio': 'BRAGANÇA PAULISTA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'SÃO ROQUE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",21086840.0,0.0,23471946.94,0.0,1700000.0
lotofacil,778.0,13/07/2012,"Auditório em SÃO PAULO, SP","['11', '15', '20', '10', '06', '09', '07', '19', '24', '02', '13', '25', '16', '05', '22']","['02', '05', '06', '07', '09', '10', '11', '13', '15', '16', '19', '20', '22', '24', '25']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 8, 'valorPremio': 166892.37}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 1180, 'valorPremio': 497.35}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 30661, 'valorPremio': 12.5}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 304431, 'valorPremio': 5}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1359966, 'valorPremio': 2.5}]",[],"SORTEIO REALIZADO EM ESTÚDIO DE TV. VALOR LÍQUIDO ACUMULADO PARA O CONCURSO ESPECIAL DA INDEPENDÊNCIA - R$ 21.485.706,53.",0.0,779.0,16/07/2012,"[{'ganhadores': 1, 'municipio': 'GOIÂNIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}, {'ganhadores': 1, 'municipio': 'SÃO FÉLIX DO ARAGUAIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MT'}, {'ganhadores': 1, 'municipio': 'RECIFE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PE'}, {'ganhadores': 2, 'municipio': 'BAURU', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 2, 'municipio': 'CAMPINAS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 2, 'municipio': 'TAPIRATIBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'PALMAS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'TO'}]",18718457.5,0.0,0.0,0.0,1500000.0
lotofacil,1136.0,24/11/2014,"ESTÚDIO DE TV em OSASCO, SP","['06', '22', '10', '01', '19', '11', '24', '07', '09', '17', '05', '15', '02', '18', '21']","['01', '02', '05', '06', '07', '09', '10', '11', '15', '17', '18', '19', '21', '22', '24']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 4, 'valorPremio': 466867.51}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 504, 'valorPremio': 1628.7}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 17203, 'valorPremio': 15}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 213223, 'valorPremio': 6}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1189269, 'valorPremio': 3}]",[],,0.0,1137.0,26/11/2014,"[{'ganhadores': 1, 'municipio': 'IGARAPÉ GRANDE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MA'}, {'ganhadores': 2, 'municipio': 'GUAÍBA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RS'}, {'ganhadores': 1, 'municipio': 'COTIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",20921626.5,0.0,14015868.96,0.0,1700000.0
lotofacil,653.0,18/07/2011,"Auditório em BRASÍLIA, DF","['16', '03', '20', '01', '19', '17', '22', '13', '12', '23', '14', '21', '07', '08', '02']","['01', '02', '03', '07', '08', '12', '13', '14', '16', '17', '19', '20', '21', '22', '23']",[],,,"[{'descricao': '15 acertos', 'faixa': 1, 'ganhadores': 5, 'valorPremio': 346044.31}, {'descricao': '14 acertos', 'faixa': 2, 'ganhadores': 777, 'valorPremio': 1363.34}, {'descricao': '13 acertos', 'faixa': 3, 'ganhadores': 22874, 'valorPremio': 12.5}, {'descricao': '12 acertos', 'faixa': 4, 'ganhadores': 280435, 'valorPremio': 5}, {'descricao': '11 acertos', 'faixa': 5, 'ganhadores': 1377295, 'valorPremio': 2.5}]",[],,0.0,654.0,21/07/2011,"[{'ganhadores': 1, 'municipio': 'PRIMAVERA DO LESTE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MT'}, {'ganhadores': 1, 'municipio': 'RECIFE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PE'}, {'ganhadores': 1, 'municipio': 'ENCANTADO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RS'}, {'ganhadores': 1, 'municipio': 'LIMEIRA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'LOUVEIRA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",19678717.5,0.0,0.0,0.0,1600000.0
