loteria,concurso,data,local,dezenasOrdemSorteio,dezenas,trevos,timeCoracao,mesSorte,premiacoes,estadosPremiados,observacao,acumulou,proximoConcurso,dataProximoConcurso,localGanhadores,valorArrecadado,valorAcumuladoConcurso_0_5,valorAcumuladoConcursoEspecial,valorAcumuladoProximoConcurso,valorEstimadoProximoConcurso
diadesorte,135.0,2019-04-09,"Espaço Loterias Caixa em SÃO PAULO, SP","['25', '02', '05', '11', '27', '06', '28']","['02', '05', '06', '11', '25', '27', '28']",[],,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 59, 'valorPremio': 2908.17}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2663, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 36546, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 93663, 'valorPremio': 2}]",[],,1.0,136.0,11/04/2019,[],2777038.0,0.0,0.0,400357.43,700000.0
diadesorte,977.0,17/10/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['22', '05', '15', '17', '04', '26', '29']","['04', '05', '15', '17', '22', '26', '29']",[],,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 4, 'valorPremio': 436461.32}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 107, 'valorPremio': 2193.65}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 3072, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 33824, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 93950, 'valorPremio': 2.5}]",[],,0.0,978.0,19/10/2024,"[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': '--'}, {'ganhadores': 1, 'municipio': 'CONTAGEM', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}, {'ganhadores': 1, 'municipio': 'AVARE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}, {'ganhadores': 1, 'municipio': 'ITAI', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",2913952.5,0.0,0.0,0.0,150000.0
diadesorte,586.0,31/03/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['25', '01', '28', '09', '11', '22', '31']","['01', '09', '11', '22', '25', '28', '31']",[],N/A,Fevereiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 22, 'valorPremio': 3555.13}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1067, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 15012, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 52061, 'valorPremio': 2}]",[],,1.0,587.0,02/04/2022,[],1287086.0,0.0,0.0,483009.76,600000.0
diadesorte,831.0,03/11/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['02', '23', '26', '17', '07', '25', '20']","['02', '07', '17', '20', '23', '25', '26']",[],,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 42, 'valorPremio': 2067.2}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1260, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 16112, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 49808, 'valorPremio': 2.5}]",[],,1.0,832.0,04/11/2023,[],1499470.0,0.0,0.0,739847.29,1000000.0
diadesorte,251.0,14/01/2020," em SÃO PAULO, SP","['27', '11', '05', '18', '14', '31', '20']","['05', '11', '14', '18', '20', '27', '31']",[],,Março,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 3, 'valorPremio': 109615.97}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 76, 'valorPremio': 1854.41}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2297, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 29211, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 108372, 'valorPremio': 2}]",[],,0.0,252.0,16/01/2020,"[{'ganhadores': 1, 'municipio': 'CASCAVEL', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'LOBATO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PR'}, {'ganhadores': 1, 'municipio': 'RIO DE JANEIRO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RJ'}]",2423636.0,0.0,0.0,0.0,300000.0
diadesorte,521.0,21/10/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['17', '16', '09', '22', '24', '13', '27']","['09', '13', '16', '17', '22', '24', '27']",[],,Maio,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 361045.95}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 41, 'valorPremio': 1869.29}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1673, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 20013, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 52996, 'valorPremio': 2}]",[],,0.0,522.0,23/10/2021,"[{'ganhadores': 1, 'municipio': 'LAJINHA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}]",1348238.0,0.0,0.0,0.0,200000.0
diadesorte,939.0,2024-07-16,"ESPAÇO DA SORTE em SÃO PAULO, SP","['11', '04', '07', '20', '01', '12', '13']","['01', '04', '07', '11', '12', '13', '20']",[],,Setembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 40, 'valorPremio': 3553.5}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2096, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 26843, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 100501, 'valorPremio': 2.5}]",[],,1.0,940.0,18/07/2024,[],2571450.0,0.0,0.0,1778059.95,2200000.0
diadesorte,225.0,14/11/2019," em SÃO PAULO, SP","['07', '26', '01', '22', '12', '24', '14']","['01', '07', '12', '14', '22', '24', '26']",[],,Abril,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 78, 'valorPremio': 1815.42}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1970, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 27510, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 90851, 'valorPremio': 2}]",[],,1.0,226.0,16/11/2019,[],2319352.0,0.0,0.0,330405.58,600000.0
diadesorte,284.0,31/03/2020," em SÃO PAULO, SP","['04', '01', '18', '05', '03', '22', '25']","['01', '03', '04', '05', '18', '22', '25']",[],-,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 40, 'valorPremio': 1972.28}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1656, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 20538, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 60353, 'valorPremio': 2}]",[],,1.0,285.0,02/04/2020,[],1410956.0,0.0,0.0,184079.0,350000.0
diadesorte,119.0,28/02/2019,"Espaço Loterias Caixa em SÃO PAULO, SP","['06', '12', '03', '02', '28', '25', '24']","['02', '03', '06', '12', '24', '25', '28']",[],,Novembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 378517.91}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 102, 'valorPremio': 1710.61}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 3714, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 45883, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 117607, 'valorPremio': 2}]",[],,0.0,120.0,02/03/2019,"[{'ganhadores': 1, 'municipio': 'RIO DE JANEIRO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'RJ'}, {'ganhadores': 1, 'municipio': 'COTIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",3054012.0,0.0,0.0,0.0,350000.0
diadesorte,819.0,05/10/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['02', '19', '24', '04', '06', '27', '28']","['02', '04', '06', '19', '24', '27', '28']",[],,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 169844.11}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 49, 'valorPremio': 1485.52}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1359, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 15565, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 44097, 'valorPremio': 2.5}]",[],,0.0,820.0,07/10/2023,"[{'ganhadores': 1, 'municipio': 'BELO HORIZONTE', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MG'}]",1311795.0,0.0,0.0,0.0,150000.0
diadesorte,854.0,26/12/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['17', '07', '18', '24', '14', '16', '23']","['07', '14', '16', '17', '18', '23', '24']",[], ,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 150275.34}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 20, 'valorPremio': 3220.19}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 963, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 12002, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 32299, 'valorPremio': 2.5}]",[],,0.0,855.0,28/12/2023,"[{'ganhadores': 1, 'municipio': 'COTIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",1087697.5,0.0,0.0,0.0,150000.0
diadesorte,830.0,31/10/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['11', '08', '07', '29', '15', '25', '21']","['07', '08', '11', '15', '21', '25', '29']",[],,Outubro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 34, 'valorPremio': 2280.98}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1386, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 15225, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 65693, 'valorPremio': 2.5}]",[],,1.0,831.0,03/11/2023,[],1486295.0,0.0,0.0,537261.58,700000.0
diadesorte,17.0,28/06/2018,"Espaço Loterias Caixa em SÃO PAULO, SP","['09', '20', '19', '14', '11', '22', '13']","['09', '11', '13', '14', '19', '20', '22']",[],N/A,Junho,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 114, 'valorPremio': 2491.99}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 4952, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 66685, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 220375, 'valorPremio': 2}]",[],,1.0,18.0,30/06/2018,[],4981220.0,0.0,0.0,662868.6,1200000.0
diadesorte,514.0,02/10/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['15', '01', '17', '18', '08', '02', '05']","['01', '02', '05', '08', '15', '17', '18']",[],,Maio,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 44, 'valorPremio': 1984.83}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1373, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 18585, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 54590, 'valorPremio': 2}]",[],,1.0,515.0,05/10/2021,[],1446020.0,0.0,0.0,368387.82,550000.0
diadesorte,961.0,05/09/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['08', '31', '17', '03', '09', '06', '30']","['03', '06', '08', '09', '17', '30', '31']",[],,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 38, 'valorPremio': 2251.18}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1282, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 16441, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 43148, 'valorPremio': 2.5}]",[],,1.0,962.0,10/09/2024,[],1452092.5,0.0,0.0,199604.98,350000.0
diadesorte,655.0,2022-09-13,"ESPAÇO DA SORTE em SÃO PAULO, SP","['26', '20', '08', '27', '04', '31', '12']","['04', '08', '12', '20', '26', '27', '31']",[],,Outubro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 51, 'valorPremio': 1709.54}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1626, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 19822, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 78956, 'valorPremio': 2}]",[],,1.0,656.0,15/09/2022,[],1579918.0,0.0,0.0,723256.43,900000.0
diadesorte,367.0,10/10/2020,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['17', '26', '29', '06', '23', '15', '22']","['06', '15', '17', '22', '23', '26', '29']",[],,Março,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 236556.17}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 81, 'valorPremio': 1788.02}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2411, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 27008, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 82727, 'valorPremio': 2}]",[],,0.0,368.0,13/10/2020,"[{'ganhadores': 1, 'municipio': 'PEDRA PRETA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'MT'}]",1855764.0,0.0,0.0,0.0,200000.0
diadesorte,970.0,28/09/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['12', '20', '19', '25', '07', '15', '10']","['07', '10', '12', '15', '19', '20', '25']",[],,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 45, 'valorPremio': 1792.12}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1357, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 15660, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 38228, 'valorPremio': 2.5}]",[],,1.0,971.0,01/10/2024,[],1365215.0,0.0,0.0,188172.6,350000.0
diadesorte,524.0,28/10/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['19', '07', '29', '17', '21', '04', '14']","['04', '07', '14', '17', '19', '21', '29']",,,Agosto,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 542945.39}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 36, 'valorPremio': 2268.63}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1705, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 20284, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 61502, 'valorPremio': 2}]",,CANAL ELETRÔNICO 1 aposta ganhou o prêmio para 7 acertos,0.0,525.0,30/10/2021,"[{'ganhadores': 1, 'municipio': 'CANAL ELETRONICO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': '--'}]",1446706.0,0.0,0.0,0.0,200000.0
diadesorte,30.0,28/07/2018,"Caminhão da Sorte em POUSO REDONDO, SC","['08', '04', '09', '30', '27', '20', '17']","['04', '08', '09', '17', '20', '27', '30']",[],,Novembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 102, 'valorPremio': 3161.82}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 4372, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 63552, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 200149, 'valorPremio': 2}]",[],,1.0,31.0,31/07/2018,[],5254268.0,0.0,0.0,1367688.66,1900000.0
diadesorte,412.0,28/01/2021,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['13', '04', '09', '21', '10', '19', '12']","['04', '09', '10', '12', '13', '19', '21']",[],--,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 38, 'valorPremio': 2078.71}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1304, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 18665, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 54460, 'valorPremio': 2}]",,,1.0,413.0,30/01/2021,[],1351344.0,0.0,0.0,184312.34,400000.0
diadesorte,1075.0,10/06/2025,"ESPAÇO DA SORTE em SÃO PAULO, SP","['26', '08', '25', '21', '20', '22', '15']","['08', '15', '20', '21', '22', '25', '26']",[],,Abril,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 31, 'valorPremio': 3984.29}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1235, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 16623, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 68436, 'valorPremio': 2.5}]",[],,1.0,1076.0,12/06/2025,[],1994145.0,0.0,0.0,937279.84,1200000.0
diadesorte,800.0,22/08/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['11', '15', '08', '06', '10', '21', '28']","['06', '08', '10', '11', '15', '21', '28']",[],,Abril,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 25, 'valorPremio': 2725.04}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 841, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 10809, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 37448, 'valorPremio': 2.5}]",[],,1.0,801.0,24/08/2023,[],1137485.0,0.0,0.0,158960.77,300000.0
diadesorte,647.0,25/08/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['29', '01', '12', '31', '06', '13', '27']","['01', '06', '12', '13', '27', '29', '31']",[],,Junho,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 32, 'valorPremio': 2302.29}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1155, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 14375, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 38899, 'valorPremio': 2}]",[],,1.0,648.0,27/08/2022,[],1174678.0,0.0,0.0,313688.79,500000.0
diadesorte,70.0,30/10/2018,"Caminhão da Sorte em ARAPIRACA, AL","['09', '29', '11', '05', '04', '28', '02']","['02', '04', '05', '09', '11', '28', '29']",,,Dezembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 871901.25}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 141, 'valorPremio': 1944.18}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 4956, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 63047, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 177558, 'valorPremio': 2}]",[],,0.0,71.0,01/11/2018,"[{'ganhadores': 1, 'municipio': 'BRASÍLIA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'DF'}, {'ganhadores': 1, 'municipio': 'SANTA HELENA DE GOIÁS', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'GO'}]",4640912.0,0.0,0.0,0.0,450000.0
diadesorte,1008.0,31/12/2024,"ESPAÇO DA SORTE em SÃO PAULO, SP","['17', '16', '03', '29', '01', '15', '20']","['01', '03', '15', '16', '17', '20', '29']",[],,Fevereiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 20, 'valorPremio': 3822.53}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 894, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 12078, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 44874, 'valorPremio': 2.5}]",[],,1.0,1009.0,02/01/2025,[],1276490.0,0.0,0.0,178384.48,300000.0
diadesorte,1025.0,08/02/2025,"ESPAÇO DA SORTE em SÃO PAULO, SP","['09', '10', '30', '02', '31', '12', '29']","['02', '09', '10', '12', '29', '30', '31']",[],,Março,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 2, 'valorPremio': 100881.4}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 60, 'valorPremio': 2058.8}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1380, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 16759, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 54911, 'valorPremio': 2.5}]",[],,0.0,1026.0,11/02/2025,"[{'ganhadores': 1, 'municipio': 'ANANINDEUA', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'PA'}, {'ganhadores': 1, 'municipio': 'SAO PAULO', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SP'}]",1523940.0,0.0,0.0,0.0,150000.0
diadesorte,308.0,26/05/2020,"ESPAÇO LOTERIAS CAIXA em SÃO PAULO, SP","['21', '28', '16', '10', '23', '20', '11']","['10', '11', '16', '20', '21', '23', '28']",[],nan,Janeiro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 63, 'valorPremio': 2980.92}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2774, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 34942, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 99503, 'valorPremio': 2}]",[],,1.0,309.0,28/05/2020,[],2972388.0,0.0,0.0,1803916.83,2100000.0
diadesorte,131.0,30/03/2019,"Caminhão da Sorte em PANCAS, ES","['22', '30', '05', '11', '04', '26', '27']","['04', '05', '11', '22', '26', '27', '30']",,,Março,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 1, 'valorPremio': 750521.74}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 95, 'valorPremio': 1781.08}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 2984, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 38024, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 156694, 'valorPremio': 2}]",[],,0.0,132.0,02/04/2019,"[{'ganhadores': 1, 'municipio': 'Florianópolis', 'nomeFatansiaUL': '', 'serie': '', 'posicao': 1, 'uf': 'SC'}]",3070152.0,0.0,0.0,0.0,400000.0
diadesorte,783.0,13/07/2023,"ESPAÇO DA SORTE em SÃO PAULO, SP","['04', '11', '19', '16', '21', '23', '12']","['04', '11', '12', '16', '19', '21', '23']",[],,Novembro,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 25, 'valorPremio': 2959.88}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 1123, 'valorPremio': 25}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 12816, 'valorPremio': 5}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 41503, 'valorPremio': 2.5}]",[],,1.0,784.0,15/07/2023,[],1264772.5,0.0,0.0,172659.52,350000.0
diadesorte,576.0,08/03/2022,"ESPAÇO DA SORTE em SÃO PAULO, SP","['06', '26', '02', '03', '16', '08', '25']","['02', '03', '06', '08', '16', '25', '26']",[], ,Abril,"[{'descricao': '7 acertos', 'faixa': 1, 'ganhadores': 0, 'valorPremio': 0}, {'descricao': '6 acertos', 'faixa': 2, 'ganhadores': 34, 'valorPremio': 2051.59}, {'descricao': '5 acertos', 'faixa': 3, 'ganhadores': 984, 'valorPremio': 20}, {'descricao': '4 acertos', 'faixa': 4, 'ganhadores': 14260, 'valorPremio': 4}, {'descricao': 'Mês da Sorte', 'faixa': 5, 'ganhadores': 55134, 'valorPremio': 2}]",[],,1.0,577.0,10/03/2022,[],1197576.0,0.0,0.0,162758.99,300000.0
